# ARMAX Iris Drone Run #19
# Recorded: 2026-05-10 12:03:55.958327
# Sample rate: 100 Hz (Ts = 0.01s)
# Pre-drop hover: 5.0s
# Post-drop log:  25.0s
# Drop sample idx: 501
# MATLAB: y=roll_deg, u=drop_event, Ts=0.01
#
time_s,phase,roll_deg,pitch_deg,yaw_deg,rollspeed_deg_s,pitchspeed_deg_s,yawspeed_deg_s,drop_event
1.88,PRE_DROP,-0.135762,-0.003336,-0.225867,0.273447,-0.056064,0.478329,0
1.89,PRE_DROP,-0.133967,-0.003156,-0.22685,0.164448,0.008271,-0.149268,0
1.9,PRE_DROP,-0.13198,-0.003592,-0.226799,0.179276,-0.075611,0.170579,0
1.91,PRE_DROP,-0.130806,-0.004308,-0.22522,0.068677,-0.068524,0.14752,0
1.92,PRE_DROP,-0.129812,-0.005272,-0.220984,0.095299,-0.089394,0.458235,0
1.93,PRE_DROP,-0.129451,-0.00483,-0.222479,0.096824,0.065266,-0.173361,0
1.94,PRE_DROP,-0.128159,-0.003991,-0.225095,0.158448,0.053866,-0.159682,0
1.95,PRE_DROP,-0.126773,-0.003705,-0.226505,0.150937,0.014941,-0.154034,0
1.96,PRE_DROP,-0.125179,-0.003826,-0.22816,0.140617,-0.032883,-0.147191,0
1.97,PRE_DROP,-0.123398,-0.004821,-0.22583,0.221482,-0.141956,0.490965,0
1.98,PRE_DROP,-0.121215,-0.006073,-0.220525,0.177173,-0.091546,0.473755,0
1.99,PRE_DROP,-0.1199,-0.006554,-0.21703,0.095366,0.008853,0.150318,0
2.0,PRE_DROP,-0.1198,-0.005274,-0.221578,0.034862,0.135348,-0.500756,0
2.01,PRE_DROP,-0.117986,-0.004679,-0.223224,0.283251,-0.039015,0.184177,0
2.02,PRE_DROP,-0.115471,-0.005171,-0.222813,0.252606,-0.048486,-0.121506,0
2.03,PRE_DROP,-0.112593,-0.006349,-0.220948,0.209661,-0.107736,0.181728,0
2.04,PRE_DROP,-0.110855,-0.007556,-0.218216,0.182023,-0.150213,0.488579,0
2.05,PRE_DROP,-0.109746,-0.007801,-0.218361,0.133823,0.023887,-0.159356,0
2.06,PRE_DROP,-0.107883,-0.007444,-0.219697,0.264789,0.052104,-0.139698,0
2.07,PRE_DROP,-0.105018,-0.007022,-0.221037,0.281363,0.024928,-0.131732,0
2.08,PRE_DROP,-0.102268,-0.007022,-0.222322,0.270251,-0.019308,-0.12576,0
2.09,PRE_DROP,-0.099434,-0.007652,-0.222214,0.290766,-0.101747,0.194013,0
2.1,PRE_DROP,-0.096573,-0.008988,-0.218534,0.261056,-0.137802,0.496994,0
2.11,PRE_DROP,-0.094614,-0.009733,-0.215486,0.188886,-0.025194,0.161247,0
2.12,PRE_DROP,-0.09304,-0.00902,-0.217548,0.144319,0.129817,-0.479815,0
2.13,PRE_DROP,-0.090698,-0.008413,-0.219469,0.212757,0.029638,-0.147326,0
2.14,PRE_DROP,-0.088628,-0.008348,-0.220912,0.203279,-0.012269,-0.141489,0
2.15,PRE_DROP,-0.086705,-0.008777,-0.221452,0.262321,-0.102854,0.175867,0
2.16,PRE_DROP,-0.083157,-0.010175,-0.217639,0.353433,-0.144487,0.515234,0
2.17,PRE_DROP,-0.080313,-0.011132,-0.213785,0.244971,-0.050372,0.18759,0
2.18,PRE_DROP,-0.078624,-0.011447,-0.212871,0.081556,0.017691,-0.158346,0
2.19,PRE_DROP,-0.078108,-0.010595,-0.218021,0.080165,0.078627,-0.484622,0
2.2,PRE_DROP,-0.07647,-0.010215,-0.221073,0.252873,-0.01111,-0.133182,0
2.21,PRE_DROP,-0.07389,-0.010712,-0.221536,0.267919,-0.059399,-0.121334,0
2.22,PRE_DROP,-0.070733,-0.01211,-0.218481,0.327226,-0.166483,0.512204,0
