# ARMAX Iris Drone Run #1
# Recorded: 2026-05-09 12:39:03.611366
# Sample rate: 100 Hz (Ts = 0.01s)
# Pre-drop hover: 5.0s
# Post-drop log:  25.0s
# Drop sample idx: 501
# MATLAB: y=roll_deg, u=drop_event, Ts=0.01
#
time_s,phase,roll_deg,pitch_deg,yaw_deg,rollspeed_deg_s,pitchspeed_deg_s,yawspeed_deg_s,drop_event
2.22,PRE_DROP,0.006756,-0.00574,-0.008766,0.053122,0.045983,-0.000625,0
2.23,PRE_DROP,0.007088,-0.005174,-0.011648,-0.002125,0.076438,-0.401375,0
2.24,PRE_DROP,0.006702,-0.004145,-0.012319,-0.033827,0.123701,0.396937,0
2.25,PRE_DROP,0.006557,-0.002848,-0.006323,0.006709,0.117839,0.400962,0
2.26,PRE_DROP,0.007047,-0.001993,-0.003992,0.066043,0.050154,0.001265,0
2.27,PRE_DROP,0.00722,-0.001711,-0.006464,-0.03582,0.03735,-0.399331,0
2.28,PRE_DROP,0.006389,-0.001065,-0.010471,-0.120474,0.08739,-0.401095,0
2.29,PRE_DROP,0.005293,0.000112,-0.009606,-0.050279,0.128276,0.000233,0
2.3,PRE_DROP,0.005797,0.001395,-0.010485,0.122449,0.122691,-0.383512,0
2.31,PRE_DROP,0.006825,0.002335,-0.007147,0.059123,0.071483,0.399916,0
2.32,PRE_DROP,0.006882,0.002772,-0.003143,-0.037796,0.020869,0.400777,0
2.33,PRE_DROP,0.006198,0.002817,-0.002006,-0.072008,0.001847,0.000965,0
2.34,PRE_DROP,0.005839,0.002651,-0.005673,0.007225,-0.038366,-0.39993,0
2.35,PRE_DROP,0.006179,0.002135,-0.01088,0.017984,-0.041467,-0.402074,0
2.36,PRE_DROP,0.005975,0.002005,-0.013219,-0.04193,0.014269,0.002832,0
2.37,PRE_DROP,0.005717,0.002707,-0.010361,0.013576,0.09181,0.399235,0
2.38,PRE_DROP,0.005646,0.00353,-0.006364,-0.048697,0.060672,0.40013,0
2.39,PRE_DROP,0.004699,0.003823,-0.004031,-0.112681,-0.005751,0.001425,0
2.4,PRE_DROP,0.00395,0.003405,-0.007703,-0.031649,-0.064014,-0.400298,0
2.41,PRE_DROP,0.003949,0.002685,-0.009323,0.005718,-0.082875,-0.489341,0
2.42,PRE_DROP,0.003747,0.002303,-0.010043,-0.020303,0.014078,-0.000727,0
2.43,PRE_DROP,0.003595,0.002952,-0.009248,-0.002288,0.091828,0.016075,0
2.44,PRE_DROP,0.003513,0.003829,-0.007581,-0.032314,0.075169,0.398987,0
2.45,PRE_DROP,0.00268,0.004296,-0.004446,-0.116183,0.018426,0.010609,0
2.46,PRE_DROP,0.001901,0.004121,-0.008121,-0.033884,-0.040473,-0.400336,0
2.47,PRE_DROP,0.001732,0.003636,-0.008452,-0.016145,-0.048448,-0.00029,0
2.48,PRE_DROP,0.001574,0.003163,-0.008455,-0.015628,-0.036247,-0.000286,0
2.49,PRE_DROP,0.001467,0.003307,-0.007655,0.002025,0.041603,0.016516,0
2.5,PRE_DROP,0.00149,0.003719,-0.007657,0.002388,0.040705,-9.1e-05,0
2.51,PRE_DROP,0.001512,0.004128,-0.007658,0.002128,0.040864,-9.1e-05,0
2.52,PRE_DROP,0.001534,0.004531,-0.007659,0.002131,0.040162,-9.2e-05,0
2.53,PRE_DROP,0.001555,0.004931,-0.00766,0.002124,0.039544,-9.2e-05,0
2.54,PRE_DROP,0.001575,0.005326,-0.007661,0.001881,0.039668,-9.3e-05,0
2.55,PRE_DROP,0.001595,0.005717,-0.007662,0.002001,0.038644,-9.4e-05,0
2.56,PRE_DROP,0.001421,0.006214,-0.010539,-0.051818,0.06926,-0.400828,0
2.57,PRE_DROP,0.000766,0.006994,-0.010003,-0.055471,0.083765,0.382013,0
2.58,PRE_DROP,0.001052,0.007909,-0.009679,0.111443,0.090687,-0.000505,0
2.59,PRE_DROP,0.002092,0.008639,-0.006876,0.051279,0.056317,0.010154,0
2.6,PRE_DROP,0.0016,0.009192,-0.006878,-0.131826,0.054892,0.000101,0
2.61,PRE_DROP,-0.000124,0.009818,-0.007679,-0.156622,0.064275,-1e-06,0
2.62,PRE_DROP,-0.000662,0.010458,-0.007679,0.029521,0.064273,9e-06,0
2.63,PRE_DROP,0.000233,0.011092,-0.007679,0.099306,0.062589,-1.1e-05,0
2.64,PRE_DROP,0.001129,0.011747,-0.008481,0.055684,0.072561,-0.016835,0
2.65,PRE_DROP,0.001007,0.012279,-0.004804,-0.056042,0.031114,0.400698,0
2.66,PRE_DROP,0.000113,0.012351,-0.002468,-0.119496,-0.003122,-0.0032,0
2.67,PRE_DROP,-0.000972,0.012208,-0.00533,-0.056405,-0.03399,-0.399564,0
2.68,PRE_DROP,-0.001071,0.011633,-0.007657,0.009464,-0.066646,-0.000826,0
2.69,PRE_DROP,-0.000979,0.010964,-0.007656,0.0091,-0.066484,3.1e-05,0
2.7,PRE_DROP,-0.000889,0.010305,-0.007656,0.008767,-0.066106,2.9e-05,0
2.71,PRE_DROP,-0.000811,0.009716,-0.007656,0.008641,-0.064807,2.6e-05,0
2.72,PRE_DROP,-0.000718,0.009005,-0.007656,0.008227,-0.06483,2.5e-05,0
2.73,PRE_DROP,-0.000644,0.008431,-0.007655,0.008194,-0.063021,2.2e-05,0
2.74,PRE_DROP,-0.000557,0.007734,-0.007655,0.007874,-0.062583,2e-05,0
2.75,PRE_DROP,-0.00048,0.00711,-0.007655,0.007496,-0.062785,1.9e-05,0
